_id,_index_map,households.house_ownership,households.sanitary_ownership,households.neighborhood_description,households.date_updated,households.no_of_families_in_the_household,households.no_of_people_in_the_household,households.type_of_house
3adab008-8f0a-4733-9f65-6f9d67ac58b1,0,Living with relatives/friends,Owned,Rural,05/12/2018 at 03:24:04 PM GMT+08:00,,,Mixed wood and concrete
3ae6631b-1747-494d-9ae7-5faa89a9ac8c,0,Owned,Owned,Rural,05/08/2018 at 09:27:39 PM EDT,,,Mixed wood and concrete
3af91dcc-1542-4b2d-8985-59ac52877e7f,0,Owned,Owned,Rural,04/20/2018 at 01:44:49 PM GMT+08:00,,,Wood-based
3af955f4-df82-4a5e-bac3-2e7a3544e640,0,Owned,Owned,Rural,04/13/2018 at 10:44:21 AM GMT+08:00,,,Mixed wood and concrete
3afa8390-9c6f-4f1a-8bfc-f202c38946e6,0,Owned,Owned,Rural,04/18/2018 at 09:43:34 AM GMT+08:00,,,Wood-based
3b10b322-5b85-45aa-992e-647eb8f287c8,0,Owned,Owned,Rural,04/20/2018 at 03:14:40 AM EDT,,,Wood-based
3b2d1302-76a0-4ea1-a731-8ad399e89c07,0,Owned,Owned,Rural,04/16/2018 at 05:52:46 AM GMT+00:00,,,empty
3b3c2a38-3077-44f5-a889-d2d3be1243f8,0,Owned,Owned,Rural,04/24/2018 at 11:09:41 AM GMT+08:00,,,Wood-based
3b4bcf97-63ff-4353-beb0-640275300279,0,Owned,Owned,Rural,05/15/2018 at 08:46:58 AM GMT+08:00,,,Wood-based
3b51d708-06c7-4dc8-b4ff-878bac35c073,0,Owned,Owned,Rural,04/16/2018 at 01:52:58 PM GMT+08:00,,,Mixed wood and concrete
3b52bd63-94bf-45a7-b9ff-49f7eae673bc,0,Owned,Owned,Suburban,04/16/2018 at 03:29:54 PM GMT+08:00,,,Wood-based
3b52e7bc-1ecc-4632-9c1a-06b859e33469,0,Owned,Owned,Rural,04/17/2018 at 08:40:49 AM GMT+08:00,,,Mixed wood and concrete
3b54e4c1-a283-462e-9595-5f90bec7fb1a,0,Owned,Owned,Urban,05/21/2018 at 10:04:35 AM GMT+08:00,,,Mixed wood and concrete
3b59ea7c-bb76-46b7-b271-a2437cb892c6,0,Owned,Owned,Rural,04/13/2018 at 10:27:58 AM GMT+08:00,,,Mixed wood and concrete
3b5d3548-1f79-4e30-9525-7f6a928bda9b,0,Owned,Owned,Rural,05/02/2018 at 01:43:23 PM GMT+08:00,,,Mixed wood and concrete
3b633551-c53e-4894-a715-0b9d849caac6,0,Living with relatives/friends,Owned,Rural,05/15/2018 at 09:51:09 AM GMT+08:00,,,Mixed wood and concrete
3b71d6fa-46c6-4e4b-af62-0593145c336b,0,Owned,Owned,Rural,04/17/2018 at 08:43:00 AM GMT+08:00,,,Concrete-based
3b754f08-4cba-4da3-b04e-2aebaa177f1c,0,Owned,Owned,Rural,04/18/2018 at 02:28:09 PM GMT+08:00,,,Mixed wood and concrete
3b7ddfd4-1022-419c-877e-ba61fd86cae3,0,Owned,Owned,Rural,04/13/2018 at 01:29:37 PM GMT+08:00,,,Mixed wood and concrete
3b8449fb-cb7a-4b4e-bca1-013891f4962c,0,Owned,Owned,Rural,03/20/2018 at 11:35:13 AM GMT+08:00,,,Bahay-kubo
3b9a0d99-175e-4081-a623-a1ed82b6ce42,0,Owned,Owned,Rural,03/21/2018 at 05:02:16 PM GMT+08:00,,,Concrete-based
3ba39a79-9eab-449b-abee-a54c9615b70e,0,Owned,Owned,Rural,05/07/2018 at 09:15:24 AM GMT+08:00,,,Mixed wood and concrete
3ba51cb6-6d40-4149-b6cd-feb88e9df746,0,Owned,Owned,Rural,05/21/2018 at 08:46:46 AM GMT+08:00,,,Wood-based
3ba83f14-56ef-4f8e-a81b-5fd78428a61d,0,Owned,Owned,Rural,05/03/2018 at 11:03:12 AM GMT+08:00,,,Mixed wood and concrete
3ba981be-8771-4524-83e9-e102ea46def6,0,Owned,Owned,Rural,04/13/2018 at 09:44:53 AM GMT+08:00,,,Concrete-based
3bb494c2-0b63-46bc-b8ac-a6149a60476d,0,Owned,Owned,Rural,04/18/2018 at 01:44:46 PM GMT+08:00,,,Mixed wood and concrete
3bb53f16-05a5-4d16-856c-e27d7f127d37,0,Owned,Owned,Rural,04/17/2018 at 11:29:24 AM GMT+08:00,,,Concrete-based
3bcb53c2-fad9-46ef-b975-06bd907ac4ef,0,Owned,Owned,Rural,05/19/2018 at 02:21:50 PM GMT+08:00,,,Concrete-based
3bcfd427-212c-4cf9-a456-6461ee3d9b5b,0,Owned,Owned,Rural,04/10/2018 at 02:32:54 AM GMT+00:00,,,Mixed wood and concrete
3bd28f35-b1c3-4a61-b2df-0776d4adbf95,0,Owned,Owned,Rural,04/13/2018 at 01:32:45 PM GMT+08:00,,,Concrete-based
3bd30527-dc93-4d81-97b7-082682e60bf5,0,Owned,Owned,Rural,05/06/2018 at 09:23:03 PM EDT,,,Wood-based
3bd59fd1-eb3f-4c71-ac67-8d0793166e08,0,Owned,Owned,Rural,04/23/2018 at 10:46:20 PM EDT,,,Wood-based
3bdda1da-aff8-45d5-911d-854aac605976,0,Owned,Owned,Rural,03/21/2018 at 01:52:45 PM GMT+08:00,,,Wood-based
3be3215a-5997-444e-a80e-bd21c2847640,0,Owned,Owned,Rural,04/17/2018 at 01:36:25 AM GMT+00:00,,,Mixed wood and concrete
3bee3cdf-f2ce-4fba-ac5e-64689335c400,0,Owned,Owned,Urban,05/11/2018 at 09:23:48 AM GMT+08:00,,,Mixed wood and concrete
3bfa95b6-10bb-4c98-9315-0a96d386838d,0,Owned,Owned,Rural,05/03/2018 at 11:29:51 AM GMT+08:00,,,Concrete-based
3c01381d-03a4-4767-bb90-c2b4f2edf15f,0,Owned,Owned,Rural,05/07/2018 at 10:48:02 AM GMT+08:00,,,Mixed wood and concrete
3c05118a-950f-4e87-b3be-77ad6f938da6,0,Owned,Owned,Rural,04/20/2018 at 09:51:05 AM GMT+08:00,,,Mixed wood and concrete
3c082f1d-dc06-4be5-a895-145e98a493ea,0,Owned,Owned,Rural,04/20/2018 at 01:54:21 PM GMT+08:00,,,Bahay-kubo
3c0a4532-1249-4d1e-8929-15769447ae3b,0,Owned,Owned,Rural,04/20/2018 at 09:39:14 AM GMT+08:00,,,Mixed wood and concrete
3c0fd286-b9f3-4287-9a71-5af7d9ce2d47,0,they own the house but not the lot,Owned,Rural,04/16/2018 at 01:04:00 AM GMT+00:00,,,Wood-based
3c136fb3-7bfa-4fcd-8080-fef562ebb211,0,Owned,Owned,Rural,05/07/2018 at 11:36:23 AM GMT+08:00,,,Mixed wood and concrete
3c186f0d-e893-4565-a1e5-4278cb5c61b1,0,Owned,Owned,Rural,05/17/2018 at 09:45:21 AM GMT+08:00,,,Mixed wood and concrete
3c23ce6a-3f1a-4083-9123-5d86951cf5d4,0,Owned,Owned,Rural,04/27/2018 at 09:13:58 AM GMT+08:00,,,Concrete-based
3c354729-e490-4fcc-918e-e456d5037412,0,Owned,Owned,Rural,05/23/2018 at 09:53:44 AM GMT+08:00,,,Concrete-based
3c3dd1e6-e217-4247-b2f1-1f2b3b78c1cf,0,Owned,Owned,Rural,05/11/2018 at 09:54:43 AM GMT+08:00,,,Mixed wood and concrete
3c3deb29-6983-4726-8f59-c8c1eaea56c7,0,Owned,Owned,Rural,05/05/2018 at 04:17:14 PM GMT+08:00,,,Mixed wood and concrete
3c45333f-0801-4c91-8159-628534f2f249,0,Owned,Owned,Rural,04/20/2018 at 01:54:59 AM EDT,,,Wood-based
3c4d461d-34a6-4d62-82cb-fff67833e579,0,Owned,Owned,Rural,04/10/2018 at 04:01:53 AM GMT+00:00,,,Concrete-based
3c4e43ad-6f73-4580-a77a-88443e8117cf,0,Owned,Owned,Rural,05/07/2018 at 09:18:40 PM EDT,,,Wood-based
3c4f8c25-7f8f-4376-87e2-b3c1c9b8ce10,0,Owned,Owned,Rural,04/24/2018 at 09:29:48 AM GMT+08:00,,,Wood-based
3c598e35-c06f-43fd-8aff-2b44c4c84ebc,0,Owned,Owned,Rural,04/18/2018 at 01:23:09 PM GMT+08:00,,,Mixed wood and concrete
3c645eed-86cc-49d8-a6dc-04ef580301df,0,Owned,Owned,Rural,05/08/2018 at 10:41:06 PM EDT,,,Concrete-based
3c735d26-77d9-4779-917b-4618ce77bb24,0,Owned,Owned,Rural,04/13/2018 at 01:54:16 PM GMT+08:00,,,Concrete-based
3c7c0147-75f4-421c-8c1c-fec92398709d,0,Owned,Owned,Urban,05/21/2018 at 11:05:18 AM GMT+08:00,,,Mixed wood and concrete
3c7f8f7c-8b3a-4404-ab85-8094191d8796,0,Owned,Owned,Rural,04/13/2018 at 01:33:28 PM GMT+08:00,,,Mixed wood and concrete
3c81d27c-ef30-4e17-b98c-431f6b87c3e3,0,Owned,Owned,Rural,04/16/2018 at 02:30:27 PM GMT+08:00,,,Mixed wood and concrete
3c821d55-6c5a-442a-b2b3-df5c8dcd2c65,0,Owned,Owned,Rural,04/17/2018 at 10:04:46 AM GMT+08:00,,,Concrete-based
3c8ccafb-2c5a-497f-87ad-3e420c1b5b52,0,Owned,Owned,Rural,04/24/2018 at 01:01:00 PM GMT+08:00,,,Wood-based
3c9b8ff5-9de6-45f3-aa0d-bbe017cdc1ac,0,Owned,Owned,Rural,05/07/2018 at 08:32:51 PM EDT,,,Mixed wood and concrete
3cab1423-b56b-4b1c-a6d7-2b20ef794a91,0,Living with relatives/friends,Owned,Rural,04/10/2018 at 02:38:08 AM GMT+00:00,,,Concrete-based
3cb78733-5e4c-45f3-8862-a7f79fd58138,0,Owned,Owned,Rural,04/20/2018 at 09:07:01 AM GMT+08:00,,,Concrete-based
3cbadf4b-9357-4e6f-b096-6c2a37768a70,0,Living with relatives/friends,Owned,Rural,04/24/2018 at 01:42:12 AM EDT,,,Mixed wood and concrete
3ccf58d6-1732-42bc-9a33-afb313d2a968,0,Owned,Owned,Rural,04/26/2018 at 09:54:49 AM GMT+08:00,,,Mixed wood and concrete
3cd34a27-9079-4b6d-9292-cc60147c4a30,0,Owned,Owned,Urban,05/16/2018 at 10:46:06 AM GMT+08:00,,,Concrete-based
3cd884e2-a238-405f-b92e-5514db37c909,0,Owned,Owned,Rural,04/18/2018 at 09:48:22 AM GMT+08:00,,,Mixed wood and concrete
3cda487a-214e-423e-94b0-1b13bbe85964,0,Owned,Owned,Rural,04/26/2018 at 09:31:44 PM EDT,,,Bahay-kubo
3ceb0ae3-11df-47dc-80bd-062b76fd8e6b,0,Owned,Owned,Rural,05/06/2018 at 11:18:35 PM EDT,,,Mixed wood and concrete
3d0b77a1-717d-479f-9425-3efe6b17ed9f,0,Owned,Owned,Rural,05/08/2018 at 09:11:16 AM GMT+08:00,,,Concrete-based
3d1dd285-613d-4d76-9eb9-26e09ca053a1,0,Owned,Owned,Rural,04/18/2018 at 09:30:39 AM GMT+08:00,,,Wood-based
3d1e2552-ba68-4fca-aa04-0ab4dd43eeeb,0,Owned,Owned,Rural,05/04/2018 at 09:36:52 AM GMT+08:00,,,Bahay-kubo
3d2ad4af-2cb0-404c-8fec-43857b4921dd,0,Owned,Owned,Rural,04/18/2018 at 02:07:33 PM GMT+08:00,,,Bahay-kubo
3d31741e-acb3-4c82-a330-dc89b6addf4e,0,Owned,Owned,Suburban,05/23/2018 at 09:25:59 AM GMT+08:00,,,Mixed wood and concrete
3d35f83f-e940-46a0-8236-dfa422f0ec6e,0,Owned,Owned,Rural,05/10/2018 at 10:30:01 AM GMT+08:00,,,Bahay-kubo
3d3705c2-e611-4e68-8f7c-a6b7012d94bb,0,Owned,Owned,Rural,05/09/2018 at 08:49:49 AM GMT+08:00,,,Concrete-based
3d421c97-54dd-4a5d-b910-a2ad3c85cece,0,Owned,Owned,Urban,05/21/2018 at 10:04:35 AM GMT+08:00,,,Mixed wood and concrete
3d4a5fdc-5323-4b82-a032-f0c96ff79d41,0,Owned,Owned,Rural,05/03/2018 at 09:01:57 AM GMT+08:00,,,Wood-based
3d4b4417-5e07-4ca3-b74b-59d19033379f,0,Owned,Owned,Rural,05/11/2018 at 09:10:36 AM GMT+08:00,,,Concrete-based
3d502539-24da-45be-bbf4-ff545e7bfc96,0,Owned,Owned,Rural,04/30/2018 at 09:49:44 AM GMT+08:00,,,Mixed wood and concrete
3d594e15-a707-4b61-bf53-11099c612dba,0,Owned,Owned,Rural,05/12/2018 at 02:04:13 PM GMT+08:00,,,Mixed wood and concrete
3d5eeda2-3e2a-4fb1-bec1-9239d66663cf,0,Owned,Owned,Rural,05/08/2018 at 09:27:39 PM EDT,,,Mixed wood and concrete
3d6b5b03-d976-4b33-96bf-1709830a21e9,0,Living with relatives/friends,Owned,Urban,05/21/2018 at 10:46:08 AM GMT+08:00,,,Mixed wood and concrete
3d743328-197f-4868-a9cd-17900f71bb12,0,Owned,Owned,Urban,05/21/2018 at 09:06:00 PM EDT,,,Mixed wood and concrete
3d754cf6-a1ed-4112-a71a-f223a72afcc5,0,Owned,Owned,Rural,05/15/2018 at 09:07:33 AM GMT+08:00,,,Mixed wood and concrete
3d77366c-e781-420a-9e11-cb4c618e2faa,0,Owned,Owned,Rural,05/09/2018 at 10:49:09 AM GMT+08:00,,,Concrete-based
3d7893bf-19df-4ab4-8e92-1788640573ce,0,Owned,Owned,Rural,05/04/2018 at 08:34:33 AM GMT+08:00,,,Bahay-kubo
3d7d6b6b-f06a-408f-8dc2-f295945008ba,0,Owned,Owned,Rural,04/10/2018 at 02:04:31 PM GMT+08:00,,,Mixed wood and concrete
3d81b64d-8a1f-42da-896a-ca9465e6c857,0,Owned,Owned,Rural,05/02/2018 at 09:10:55 PM EDT,,,Wood-based
3d8b8d45-1424-42ed-a148-01f73978bcc0,0,Owned,Owned,Rural,04/13/2018 at 10:08:43 AM GMT+08:00,,,Concrete-based
3db577c7-be1e-4127-b394-4b36583b3b7f,0,Living with relatives/friends,Owned,Rural,05/16/2018 at 09:17:23 PM EDT,,,Wood-based
3db6dca4-329d-4919-8db8-d34e5c61e3ed,0,Owned,Owned,Rural,05/04/2018 at 10:57:27 AM GMT+08:00,,,Mixed wood and concrete
3dbb166e-6b0c-4405-9647-00517fa2d190,0,Living with relatives/friends,Owned,Rural,04/16/2018 at 01:17:14 PM GMT+08:00,,,Mixed wood and concrete
3dbfc684-2db3-4d33-a1f3-ddd498220310,0,Owned,Owned,Rural,05/09/2018 at 10:46:33 AM GMT+08:00,,,Concrete-based
3dcbb08d-811a-44dc-b316-059b94a88ba1,0,Owned,Owned,Urban,05/21/2018 at 09:39:43 PM EDT,,,Concrete-based
3dd124ae-ec98-477c-b0a9-d35dd1cd60c9,0,Rented,Owned,Rural,05/20/2018 at 11:22:04 PM EDT,,,Concrete-based
3dd69d19-c6e6-4323-bf5f-a31da5d447bf,0,Son's House,Son's,Rural,04/20/2018 at 02:29:25 PM GMT+08:00,,,Mixed wood and concrete
3dd7ed5c-b838-4989-94cd-15702e173a86,0,Owned,Owned,Rural,04/30/2018 at 10:38:04 AM GMT+08:00,,,Bahay-kubo
3df1d38a-2325-485c-bd8a-8187189d152c,0,Owned,Owned,Rural,04/16/2018 at 01:15:32 PM GMT+08:00,,,Mixed wood and concrete
3dfa9d38-f5d9-4814-9bbe-53686f97c92a,0,Owned-cousin,Owned,Rural,05/06/2018 at 10:24:36 PM EDT,,,Concrete-based
3dfc58e8-7bb1-4c28-8db8-a526d46fca64,0,empty,Owned,Rural,05/21/2018 at 11:02:38 AM GMT+08:00,,,empty
3dffbc4b-9f45-4ae9-92a8-dfc4cfe0d6b3,0,Owned,Owned,Rural,05/09/2018 at 10:49:09 AM GMT+08:00,,,Concrete-based
3e0212dd-bd95-4d3d-96d8-f664d3316e1e,0,Owned,Owned,Rural,04/16/2018 at 03:30:59 PM GMT+08:00,,,Concrete-based
3e07d492-4125-4150-8347-9784b9c64811,0,Owned,Owned,Rural,04/16/2018 at 05:56:47 AM GMT+00:00,,,Concrete-based
3e0a8162-d025-440e-aff9-a6433d18ae7a,0,Owned,Owned,Rural,04/30/2018 at 09:49:44 AM GMT+08:00,,,Mixed wood and concrete
3e103073-27b1-4321-8d6a-c2a157357dc4,0,Owned,Owned,Urban,05/11/2018 at 08:52:31 AM GMT+08:00,,,Concrete-based
3e161899-8d69-49aa-9924-bcd9f95b08d8,0,Owned,Owned,Rural,05/15/2018 at 08:51:46 AM GMT+08:00,,,Mixed wood and concrete
3e20c083-20a9-4bb6-8e36-ce72dcc941d3,0,Owned,Owned,Rural,04/17/2018 at 09:38:44 AM GMT+08:00,,,Mixed wood and concrete
3e32066c-576b-41f9-9f17-57a778a4da07,0,Owned,Owned,Rural,05/08/2018 at 11:31:06 PM EDT,,,Concrete-based
3e369f42-809f-4d47-af63-fcb6001010a3,0,Owned,Owned,Urban,05/11/2018 at 08:36:46 AM GMT+08:00,,,Mixed wood and concrete
3e3a8857-c9c9-46ed-9bea-e5e27d24378f,0,Owned,Owned,Rural,04/16/2018 at 11:14:57 AM GMT+08:00,,,Mixed wood and concrete
3e3c3c38-eb61-4f57-b6fe-db3dc6f7acd7,0,Owned,Owned,Rural,04/27/2018 at 09:37:58 AM GMT+08:00,,,Wood-based
3e4436ad-6097-474f-bb7d-482f3f8c2ea6,0,Owned,Owned,Rural,05/16/2018 at 08:42:35 AM GMT+08:00,,,Mixed wood and concrete
3e4e529d-55a0-4702-b61f-672ec189a85f,0,Owned,Owned,Rural,04/17/2018 at 09:11:11 AM GMT+08:00,,,Wood-based
3e5c8f1c-9ea0-4044-ab7a-de9a16bcc8c3,0,Living with relatives/friends,Owned,Rural,05/21/2018 at 09:01:55 AM GMT+08:00,,,Concrete-based
3e6073fb-c05e-42d6-adb4-38632023bb85,0,Owned,Owned,Rural,05/03/2018 at 09:05:28 AM GMT+08:00,,,Mixed wood and concrete
3e7d56bb-ffdb-4e58-bd3c-d31ac7ec5d47,0,Owned,Owned,Suburban,05/17/2018 at 08:53:15 AM GMT+08:00,,,Mixed wood and concrete
3e8b75b1-4328-4b0a-912d-f59ed8746167,0,Owned,Owned,Rural,04/17/2018 at 09:50:58 AM GMT+08:00,,,Mixed wood and concrete
3e925435-5e16-48a1-8228-84f2254f70fe,0,Owned,Owned,Rural,04/27/2018 at 09:43:41 AM GMT+08:00,,,Mixed wood and concrete
3e99d79f-a52d-4374-8f12-86cc41e99c84,0,Owned,Owned,Rural,04/27/2018 at 09:13:58 AM GMT+08:00,,,Concrete-based
3ea512ba-a10d-443f-899d-adb0df075e89,0,Owned,Owned,Rural,05/22/2018 at 08:13:51 PM EDT,,,Concrete-based
3eaf43c0-cc39-47cf-a55a-4bf872757d05,0,Living with relatives/friends,Owned,Rural,05/21/2018 at 10:28:08 AM GMT+08:00,,,Concrete-based
3eb59a5c-48ec-4273-96b0-ede5141cb116,0,Owned,Owned,Rural,05/07/2018 at 09:39:58 AM GMT+08:00,,,Bahay-kubo
3eb7e33e-83fc-4bee-8824-8bf0540dd99c,0,Owned,Owned,Rural,05/07/2018 at 11:01:28 AM GMT+08:00,,,Concrete-based
3ebd89b4-4296-4c1a-8ddd-9f81b5237a94,0,Owned,Owned,Rural,04/27/2018 at 01:29:24 PM GMT+08:00,,,Mixed wood and concrete
3ed7ea07-5096-4f37-a1dc-5c9ddd847d37,0,Owned,Owned,Rural,04/26/2018 at 09:16:51 PM EDT,,,Concrete-based
3ed8f515-3a78-407d-94e9-84847a1643de,0,Owned,Owned,Rural,04/10/2018 at 09:37:10 AM GMT+08:00,,,Concrete-based
3eea70ee-1e83-4fe4-b858-3caec8016bd8,0,Owned,Owned,Rural,05/03/2018 at 09:35:37 AM GMT+08:00,,,Bahay-kubo
3eecfb4b-0771-42d8-9386-53a376d1ce6d,0,Owned,Owned,Rural,05/11/2018 at 09:22:08 AM GMT+08:00,,,Mixed wood and concrete
3ef103de-acad-4ee0-a66d-1eb1acb299ce,0,Owned,Owned,Rural,03/21/2018 at 09:31:50 AM GMT+00:00,,,Concrete-based
3ef38572-10f5-4ea0-8ab5-4b4eeb6723a9,0,Owned,Owned,Rural,04/26/2018 at 09:16:10 AM GMT+08:00,,,Concrete-based
3ef5b6f6-ce8b-43fa-b1aa-9ea8cddc0069,0,Living with relatives/friends,Owned,Rural,04/29/2018 at 09:32:33 PM EDT,,,Mixed wood and concrete
3efb4ef8-e64f-46ad-93e3-3b2848762594,0,Owned,Shared,Rural,03/21/2018 at 03:17:32 PM GMT+08:00,,,Bahay-kubo
3f02aace-5717-4769-ab38-42cf19b303cb,0,Owned,Owned,Rural,04/17/2018 at 10:41:24 AM GMT+08:00,,,Concrete-based
3f063009-23c0-4e8c-ad2d-e1fdc3630ce1,0,Owned,Owned,Rural,04/13/2018 at 02:55:49 PM GMT+08:00,,,Mixed wood and concrete
3f130a9d-c204-412d-ad78-111783107293,0,Owned,Owned,Rural,04/30/2018 at 09:20:31 AM GMT+08:00,,,Bahay-kubo
3f186443-26f1-4b7a-966a-e74991ea99d8,0,Owned,Owned,Urban,05/16/2018 at 09:04:37 AM GMT+08:00,,,Mixed wood and concrete
3f1d97ea-828c-46d6-a267-116853179436,0,Owned,Owned,Rural,05/03/2018 at 11:45:47 AM GMT+08:00,,,Bahay-kubo
3f2010a6-6e7e-4761-a537-32c2c905e835,0,Owned,Owned,Suburban,05/23/2018 at 09:25:59 AM GMT+08:00,,,Mixed wood and concrete
3f308372-ade1-468b-a7e6-3ec6fd7592e4,0,Living with relatives/friends,Owned,Rural,04/18/2018 at 09:42:04 AM GMT+08:00,,,Wood-based
3f3101ff-e0ac-4e14-8220-8550b16d3f3c,0,Owned,Owned,Rural,04/17/2018 at 11:00:03 AM GMT+08:00,,,Mixed wood and concrete
3f42e4d7-5a9e-4e15-9f97-90ac3f52d820,0,Owned,Owned,Rural,05/23/2018 at 09:45:33 AM GMT+08:00,,,Concrete-based
3f4312c4-4b1f-49d4-8120-fe359e2ff201,0,Owned,Owned,Rural,03/21/2018 at 01:30:32 PM GMT+08:00,,,Wood-based
3f486eb3-87f8-479f-85d8-bb710543aee4,0,Owned,Owned,Rural,01/01/2016 at 02:27:50 PM GMT+08:00,,,Mixed wood and concrete
3f59a532-8bf6-4694-a976-8c8ec0aa4922,0,Owned,Owned,Rural,04/16/2018 at 02:36:37 PM GMT+08:00,,,Concrete-based
3f5f7bd8-6703-41b4-8aab-66d0b44fc6f2,0,Owned,Owned,Rural,04/20/2018 at 09:39:14 AM GMT+08:00,,,Mixed wood and concrete
3f65545b-7b36-4ff0-9c56-57cb4cddb96e,0,Owned,Owned,Rural,04/10/2018 at 10:05:49 AM GMT+08:00,,,Concrete-based
3f80d088-bd16-4c17-beb9-908dd7c4be47,0,Owned,Owned,Rural,04/10/2018 at 12:01:32 PM GMT+08:00,,,Mixed wood and concrete
3f9d48e8-4135-47e7-ae0d-92da57c05e90,0,Owned,Owned,Rural,05/03/2018 at 09:23:41 AM GMT+08:00,,,Mixed wood and concrete
3fb001cf-5b25-45f4-846e-dad361905540,0,Owned,Owned,Rural,04/30/2018 at 09:16:48 AM GMT+08:00,,,Mixed wood and concrete
3fb5a25e-dc27-404a-bdcc-83ace7a58ba4,0,Owned,Owned,Rural,04/13/2018 at 03:13:37 PM GMT+08:00,,,Concrete-based
3fb8e38c-f566-4453-9e18-fdee32b1c5ae,0,Owned,Owned,Rural,04/10/2018 at 10:39:35 AM GMT+08:00,,,Mixed wood and concrete
3fbb5e22-a140-4d67-b2af-62f3097a3bda,0,Owned,Owned,Urban,04/23/2018 at 11:31:45 PM EDT,,,Mixed wood and concrete
3fc60b14-fe7c-4eb1-b3a5-edf996b0179a,0,Owned,Owned,Rural,05/08/2018 at 01:16:24 AM EDT,,,Concrete-based
3fc633c8-c4c6-41b7-89d2-6bdeca012d14,0,Owned,Owned,Rural,05/07/2018 at 09:20:05 AM GMT+08:00,,,Concrete-based
3fc6c62f-b9f2-4300-97f8-281402aaa3b2,0,Owned,Owned,Rural,05/15/2018 at 11:21:01 AM GMT+08:00,,,Mixed wood and concrete
3fd6562e-b1b8-48f1-a1d0-83c2ade664f2,0,Owned,Owned,Rural,04/20/2018 at 09:38:56 AM GMT+08:00,,,Mixed wood and concrete
3fe0c379-1ea6-4532-afd7-9b24bb2c5311,0,Owned,Owned,Rural,04/18/2018 at 09:14:31 AM GMT+08:00,,,Concrete-based
3ff9a784-9cc5-4b84-8a92-84fab3d31734,0,Owned,Owned,Rural,05/07/2018 at 10:17:57 AM GMT+08:00,,,Wood-based
3ffad75c-57f9-4352-9bda-0d68e2caa336,0,Owned,Owned,Rural,04/26/2018 at 10:42:38 AM GMT+08:00,,,Concrete-based
401003d1-28fd-4114-ba09-12a7c371e828,0,Owned,Owned,Urban,05/10/2018 at 09:43:00 PM EDT,,,Concrete-based
40231988-8747-409d-8f81-47efc38f62a2,0,Owned,Owned,Rural,04/10/2018 at 09:38:06 AM GMT+08:00,,,Mixed wood and concrete
4025e463-e8c2-4863-96fa-d15862682f9f,0,Owned,Owned,Rural,04/25/2018 at 10:48:23 PM EDT,,,Concrete-based
40280573-6d63-45a2-87e7-9e7a5ce7d602,0,Owned,Owned,Rural,05/22/2018 at 09:24:44 AM GMT+08:00,,,Concrete-based
40288d09-9927-4d7c-81de-82e35320ec02,0,Owned,Owned,Rural,05/17/2018 at 09:23:41 AM GMT+08:00,,,Concrete-based
40317433-90df-43e4-ac34-6a1c02588428,0,Owned,Owned,Rural,05/10/2018 at 08:34:06 PM EDT,,,Mixed wood and concrete
4031c5d8-0d36-461f-837b-1f21178b7c2d,0,Owned,Owned,Rural,04/16/2018 at 10:23:16 AM GMT+08:00,,,Bahay-kubo
403321b3-10f7-4561-82f8-18d99ee14912,0,Living with relatives/friends,Owned,Rural,04/18/2018 at 09:21:10 AM GMT+08:00,,,Mixed wood and concrete
4035f86e-96d1-4583-a052-429e99140b0d,0,Owned,Owned,Urban,05/11/2018 at 09:50:01 AM GMT+08:00,,,Mixed wood and concrete
40394920-4dc1-47be-9ddd-1a66b7fbd69f,0,Owned,Owned,Rural,05/07/2018 at 08:36:30 AM GMT+08:00,,,Concrete-based
4040c2a3-21f4-4158-a4d9-640a907071ec,0,Owned,Owned,Rural,04/16/2018 at 02:09:01 AM GMT+00:00,,,Mixed wood and concrete
4040ff4c-0870-49c5-a7a7-a2a6365a9711,0,Owned,Owned,Rural,05/09/2018 at 11:17:26 AM GMT+08:00,,,Bahay-kubo
406a2903-db16-4db5-8afa-4c85e6fb7bdc,0,Owned,Owned,Rural,05/10/2018 at 10:17:41 AM GMT+08:00,,,Mixed wood and concrete
406ecc3c-e06d-4bba-aa6c-d809c50022db,0,Owned,Owned,Rural,04/10/2018 at 03:14:08 AM GMT+00:00,,,Mixed wood and concrete
406f6b9c-bd39-4dcb-9744-d5e7691055f5,0,Owned,Owned,Rural,05/10/2018 at 09:24:45 AM GMT+08:00,,,Concrete-based
40748279-1dc8-4c0f-a31f-976da74a97dc,0,Owned,Owned,Rural,05/07/2018 at 09:15:24 AM GMT+08:00,,,Mixed wood and concrete
40829d07-d95a-4a0b-ac79-5b25b2375f16,0,Living with relatives/friends,Owned,Rural,04/16/2018 at 01:07:32 AM GMT+00:00,,,Bahay-kubo
408dceac-52aa-40ee-b80b-1ab456a10b23,0,Living with relatives/friends,Owned,Rural,04/27/2018 at 02:01:29 PM GMT+08:00,,,Bahay-kubo
40a44d88-9961-4b53-a45c-9f9c48f3bec6,0,Living with relatives/friends,Owned,Rural,05/15/2018 at 09:51:09 AM GMT+08:00,,,Mixed wood and concrete
40a8f8fc-deaa-481e-9a9b-ee1c9bd56c46,0,Living with relatives/friends,Shared,Rural,04/13/2018 at 02:41:58 PM GMT+08:00,,,Concrete-based
40b19eb1-a277-44af-83d9-458bef11f8d1,0,Owned,Owned,Rural,04/17/2018 at 09:40:14 AM GMT+08:00,,,Mixed wood and concrete
