_id,_index_map,households.amenities_present_in_house
45dad859-1797-4ab2-8f06-8ae27b30a408,0.0,Electricity
45e80eea-ad5e-4125-b1df-11184e8b1ec4,0.0,Electricity
45fa7f52-926a-40f7-b449-c1e3899581c6,0.0,Electricity
4619081b-a13b-4dd2-99a4-f1de9938d461,0.0,Electricity
461c14e9-35bd-4fee-b812-cd78bed7f807,0.0,Electricity
4639da97-2036-4f20-9cc7-c97b2e78577f,0.0,Electricity
46471dce-ff3b-4d0d-a068-a2655c61697a,0.0,Electricity
46544826-d45a-47f4-83e9-3304628cb5cf,0.0,Electricity
466252b0-3786-48d5-8447-76e5a1e5d67d,0.0,Electricity
4669071e-bf19-486c-9577-82e8afe59275,0.0,Electricity
4678b262-a5fa-4961-94d8-c7d47567fe07,0.0,Electricity
46863850-826c-4f97-95c1-47373333fe86,0.0,Electricity
468ce9df-9b77-44b6-88b8-118dbf26d632,0.0,Electricity
46a3f151-4685-4bac-b2c4-676cb94f30fa,0.0,Electricity
46ad9dbb-3ad8-4e0d-a88a-6871f0027731,0.0,Electricity
46b3ac53-83a6-4097-a0a8-259433ef0038,0.0,Electricity
46b74213-d270-41e1-a9b8-6286a990a079,0.0,Electricity
46bc8f6f-582b-4554-8353-db8f6eacd638,0.0,Electricity
46be8aec-cd2f-4368-8560-ee0b367cf302,0.0,Electricity
46c2fe1b-4596-44a1-ad6c-dea71a2799e3,0.0,Electricity
46c3012a-c4a4-42b2-bb7e-410f1566be77,0.0,Electricity
46ca7d8e-7667-4859-a30d-a1567c79b352,0.0,Electricity
46d9d1dc-bb0c-4e1d-b9bf-2021a0cac311,0.0,Electricity
46de6816-5034-4fb8-92fe-64fcc891dc2e,0.0,Electricity
46e4f81d-6132-4cfd-8133-236d0e8aeed6,0.0,Electricity
46f24dd7-892d-40c4-b705-b58751f73559,0.0,Electricity
46f664b6-e356-4802-8ead-0fa45ce984f8,0.0,Electricity
46fae785-35fb-44bb-ad86-15d4cfd76c92,0.0,Electricity
47084201-1870-49bd-b22e-9344e8231a36,0.0,Water Supply
471c15f4-562e-496f-966d-8a2c381a01c5,0.0,Electricity
4728c1fd-079c-46d5-8acd-58a7dab95410,0.0,Electricity
4731fc5c-ef66-4dfd-a733-3fe2a8e6a497,0.0,Electricity
474137f7-8da0-4763-b110-0c28db93c00d,0.0,Electricity
474bd3ca-78b6-4332-80dc-a17baae21042,0.0,Electricity
47a77b8a-78f0-4777-ae19-ef96b8bf31dc,0.0,Electricity
47acbd1b-b57c-4014-822a-35b79c4d5aff,0.0,Electricity
47b199e1-4171-4dcc-96de-b74f0a5e32ec,0.0,Electricity
47bba4a4-d751-4170-9151-477ac7b79229,0.0,Electricity
47d307fd-7f6d-421d-805c-1b2a25ee5681,0.0,Electricity
47de8e3f-4fcc-417d-8c92-efcbf49c9b6a,0.0,Electricity
47f68168-df9c-4197-ad46-93ce53e21e76,0.0,Electricity
47fb3bf2-30d7-40aa-9be0-3d77bc9c09a1,0.0,Electricity
47fbc94a-8e66-4a8e-a7bf-5d4f1453ffc5,0.0,Electricity
47fd66f3-5346-4a18-aa6d-ddfcbeb81dbc,0.0,Electricity
4801b858-a25a-4ec0-add0-8e46b1269680,0.0,Electricity
482cd58d-df55-4205-8e00-a81ce47191ff,0.0,Electricity
48338cd5-e5db-4c62-8a5a-aad3836adc27,0.0,Electricity
48530b4b-680f-408f-b71e-a806862487f1,0.0,Electricity
4860c4b2-7b32-4455-b3f6-c907ec355473,0.0,Electricity
486672ea-0b31-4bbf-bd52-560e08e10c64,0.0,Electricity
487aa582-21c5-457c-b751-42fe0ca19613,0.0,Electricity
4890c107-6ee4-4429-931f-c5b8ea5c298c,0.0,Electricity
48a3c6c5-9963-4798-9648-741a6c6a3e2e,0.0,Electricity
48a7b914-0b3f-4a16-bca7-ac67eb50baad,0.0,Electricity
48c0cad1-daa8-4b86-ab54-71717d06b4dc,0.0,Electricity
48cc57f4-901f-4d9c-b0e9-462f37553494,0.0,Electricity
48eb5c82-2c24-401a-81f4-8fd979eac0a4,0.0,Electricity
48ee5ca2-5065-4676-ac9c-c2bd53d2dd50,0.0,Electricity
48f30c80-66f2-4f51-accd-3ea6a4fa4bae,0.0,Electricity
48f69c0e-1f76-408d-a615-afbd1b8ce7a6,0.0,Electricity
490e63e4-c37b-40d5-9287-af14528e2957,0.0,Electricity
4915409d-1799-433c-aa7c-f145fa50459c,0.0,Electricity
492896dd-02d4-47a4-870a-b22066feebe9,0.0,Electricity
492f6507-7cf0-41d0-a9eb-7f949a2d6bb0,0.0,Electricity
492fa248-f5a5-4191-a391-1f72e22d1186,0.0,Electricity
49372f34-3cc4-4c2d-8a95-6386a1342c98,0.0,Electricity
493ce90a-9cdb-4e9c-bb8f-78c123e1ce2b,0.0,Electricity
4944c858-37bb-4e3f-9c43-ad78aa46ba20,0.0,Electricity
494cb81a-b154-472f-8c0e-410c55de9869,0.0,Electricity
4962de8c-df1f-4c2c-94a0-04b1f44d1004,0.0,Electricity
497f5ff5-957e-483d-ac88-d3585122d97a,0.0,Water Supply
49845f55-1c6d-42da-9e39-585e6deaa08f,0.0,Electricity
498ea1d5-2241-4f01-acae-bbe43ea788b5,0.0,Electricity
49961041-080e-42c5-9a5d-d9ef22c3c82a,0.0,Electricity
499b9a2d-49be-46c2-94e3-0b1dde011645,0.0,Electricity
49a5179e-bfa1-45d5-87d6-fc705dd7e9d2,0.0,Electricity
49b8b28c-15bb-4704-8985-12e8ad626c3b,0.0,Electricity
49ba3caf-4b92-46f8-94d5-325a7ffb8d01,0.0,Electricity
49c3b785-e075-493e-9b9e-c39f3d6e8aa9,0.0,Electricity
49c5f529-21d4-4820-a127-d3414c441332,0.0,Electricity
49d6cfbb-dfac-42cd-9d2e-084b27971d04,0.0,Electricity
49df0bbe-8179-4401-bda2-17fda97fde65,0.0,Electricity
49e4924b-5b52-4686-a423-339a29d9a0c0,0.0,Electricity
49ee54d4-7e69-4c62-88a9-e3c11f907cdd,0.0,Electricity
4a00f224-8e52-4b52-8225-190909fc3e51,0.0,Electricity
4a36c491-aba3-432b-9539-5c02287ae238,0.0,Electricity
4a4ae49b-b052-4ddb-ac57-ebb6806a19bf,0.0,Electricity
4a545330-8a50-4c5a-a618-c944ba3e250b,0.0,Electricity
4a584514-bc6e-4e0a-b8a6-14cacae54253,0.0,Electricity
4a64b7f6-a354-430f-963a-d421a01ec996,0.0,Electricity
4a88089b-6666-45fc-970e-1cccd267f8c5,0.0,Electricity
4a8f2e59-c8ed-4c50-93d1-97301bc1916d,0.0,Electricity
4ac50b4d-0e63-448c-a397-eedaee6b6cd6,0.0,Electricity
4ad87528-2d13-4f78-89f2-d424f614031e,0.0,Electricity
4add4be2-c5bb-4f1d-b283-8fb3848ebdb2,0.0,Electricity
4adff6ce-c63d-4954-a39a-83f9d3dc0a26,0.0,Electricity
4aed0600-c18d-4ba4-b150-815d571b4129,0.0,Water Supply
4afbcb8c-bed5-4827-82e6-1894c2b3c9cd,0.0,Electricity
4b0bef98-1b42-40f2-a33a-12dd08558f01,0.0,Electricity
4b10dbc6-023d-473e-a64b-4b5561c1ba9c,0.0,Electricity
4b1a3c26-3bcd-434a-9acd-b67cf120b1ed,0.0,Electricity
4b235bed-0527-413f-96ac-b065b27eb904,0.0,Electricity
4b443632-0465-4f05-857f-96eb8555dce5,0.0,Water Supply
4b5709c7-353d-4883-baf4-534cef1fe190,0.0,Electricity
4b6b2193-223d-43f0-8b39-6c3e823a2c9d,0.0,Electricity
4b6fc993-4d45-4324-9867-0125eaa7e2df,0.0,Water Supply
4b709820-71c3-4b95-88c2-831c26f9a100,0.0,Electricity
4b7a633f-e255-4a3e-8d3e-5a669950537b,0.0,Electricity
4b7c3512-e519-49cf-9b99-192cc9d0d785,0.0,Electricity
4b8d9732-357a-4ae9-af63-8fb23c5674f3,0.0,Proper Ventilation
4b91749b-2262-4448-bb6c-4dd089aaa10f,0.0,Electricity
4ba75380-a559-4db1-b2ad-eee1f5e06061,0.0,Electricity
4bb29b62-a756-402d-a161-70559c39f081,0.0,Electricity
4bc54c54-05ab-4069-9ad9-c07dcf789436,0.0,Electricity
4bd0b01b-5978-4c15-83af-6a83119442c2,0.0,Water Supply
4bd0cc79-ac87-4cc3-a0a7-ca1e260a27ec,0.0,Water Supply
4bdf4351-5c82-4d53-aa6a-6f1cf6a778e2,0.0,Electricity
4bef57d7-2065-455c-8de7-a1ccfcf0b69c,0.0,Electricity
4bf092c2-2484-4baf-9af2-ed795328c6ec,0.0,Electricity
4bf3ada5-b877-4f9d-b39b-bef720d0d0ec,0.0,Electricity
4c0da308-a3a4-494b-a0e8-2d34bf2bcd58,0.0,Electricity
4c0f75bd-f6f3-4a14-948f-d33efd9be734,0.0,Electricity
4c383b6b-8166-4b12-90fc-b82a902f373d,0.0,Electricity
4c42c3b0-c8da-4a9a-839e-21879b6c9432,0.0,Electricity
4c44e0e9-6e39-4a4e-ab22-38ed1e631434,0.0,Electricity
4c51b14a-f173-461c-824b-bfd43b647a82,0.0,Electricity
4c545db5-15b5-4a4a-9e1f-4e474cf89d2e,0.0,Water Supply
4c5f23e7-2f9e-4127-8580-833b5f8a9c0a,0.0,Electricity
4c9b7e6d-c601-4019-bf00-b74a8c0e4b47,0.0,Electricity
4cab708c-5cea-4abb-8480-d495d0e3b0e6,0.0,Electricity
4cc5cffb-ac15-4c66-a9fd-637aa43c1c06,0.0,Electricity
4cc6cd74-2c8d-47fc-bb22-e28b79886251,0.0,Electricity
4cdb23c1-df4b-4e05-8f5e-9df540b10c6d,0.0,Electricity
4cde2711-be35-49ef-addb-31e951f6536d,0.0,Water Supply
4cfbbc36-a2f7-443c-8f3d-c0fca661e772,0.0,Electricity
4d00be0f-626c-4ef2-b720-95d163ec6071,0.0,Electricity
4d04fd64-492a-4e46-b903-a35caef7ae22,0.0,Electricity
4d0ad6fa-0a6d-4c46-8302-f94f6dee9b21,0.0,Electricity
4d11557f-a321-4a60-b211-544803fec08b,0.0,Electricity
4d17df5e-390d-403e-8703-bdf7ff0bcf22,0.0,Electricity
4d2c9217-a536-45c2-8e83-417160f5c0e0,0.0,Electricity
4d2f1062-b80d-4473-87b8-d91cb692b443,0.0,Electricity
4d39d1ba-17eb-4fc1-831f-b80c8b4cdb5c,0.0,Electricity
4d42259e-c9c7-4d95-ac3f-ba02acd3d8d4,0.0,Electricity
4d45e87f-c35b-4fa1-b6b2-76ef4d75c7cb,0.0,Electricity
4d57e545-c995-4724-8376-ae850c550e71,0.0,Electricity
4d685edd-4616-479c-9088-74b792aedd33,0.0,Electricity
4d6cbc1c-4448-488d-abc4-27b6537b2ea0,0.0,Electricity
4d87b6f7-7952-4a4c-880b-ae5716cb37a6,0.0,Electricity
4dac0c95-b42e-460c-8379-0bcbde9d434d,0.0,Electricity
4dba935d-0bb1-460b-a9ee-4f581c292d99,0.0,Electricity
4dbef476-e5c8-4e4c-a3cc-a78a7cfb86ef,0.0,Electricity
4dc251b4-d9db-49b2-813f-c5e265a08edd,0.0,Electricity
4dddaf50-25b2-4741-9577-8e03dfb00c00,0.0,Electricity
4dff7cac-419f-43c8-a926-15d3bfc6cd90,0.0,Electricity
4e054b37-e445-43ca-8e27-8197daec8f65,0.0,Electricity
4e0b8754-3a1c-4835-b758-89a038a87104,0.0,Electricity
4e230a71-6734-439d-8d11-67461d0b480b,0.0,Electricity
4e321b29-449f-494c-a53e-34000bf6e3b5,0.0,Electricity
4e32603c-e7ff-4fa4-8cf8-88d5efc3404e,0.0,Electricity
4e3ca450-8036-426b-a0f6-2190f707764d,0.0,Water Supply
4e4a1116-e8dc-485b-8fca-8134749bb6dd,0.0,Electricity
4e7abf24-61a2-4592-a321-428f027809bc,0.0,Electricity
4e7cffb5-2d72-423e-9a52-bb5416e127af,0.0,Electricity
4e83e85e-faba-4777-b386-fd46da6099b0,0.0,Electricity
4e927654-6c74-44c1-a5d0-347cafecac51,0.0,Electricity
4ea8fc14-6846-4a3d-aea9-06cc2a57c895,0.0,Water Supply
4eac7b9f-5b7d-4f61-86c4-9dc3e13201da,0.0,Electricity
4eb3c4a3-1be4-48e7-a88f-8eab44ad4db4,0.0,Water Supply
4eb770ba-7bea-4b10-836c-1ca5f8798c86,0.0,Electricity
4eb81e54-551b-485d-b3d0-8087c21517d2,0.0,Electricity
4ec2c146-433e-49cc-8225-5d0e662f748e,0.0,Electricity
4ed7968d-1c8b-4777-adc5-4aaa6263b2a2,0.0,Electricity
4ee47e6d-1296-408c-8fa9-65b24e76dbad,0.0,Electricity
4f0cb320-cce2-4599-9250-ffb769d58714,0.0,Electricity
4f11d20c-cec5-4236-be4c-5f6950396aec,0.0,Electricity
4f1473eb-5ff4-4faa-a2a9-751bed9234d4,0.0,Electricity
4f2d2724-fe9b-46db-99e3-79ca35018391,0.0,Electricity
4f2ffd71-ef53-4505-bdd5-045467ff7605,0.0,Electricity
4f432df8-e24e-4af2-98e5-4d8b9b10a78d,0.0,Electricity
4f4d8df7-165e-4adb-9abc-7fe2494636b5,0.0,Electricity
4f64a696-5be3-41ea-96fe-80e353170eec,0.0,Electricity
4f674965-2af5-4726-9449-f2cb90e1965d,0.0,Electricity
4f68e653-5348-48e3-843e-f95965224af5,0.0,Electricity
4f6bf4cc-bbe7-4759-93c7-03232369735d,0.0,Electricity
4f6d0859-fed8-43a4-9a53-6a4813732092,0.0,Electricity
4f7051d0-04a7-4a89-9402-e97c86366a5c,0.0,Water Supply
4f7c6472-460d-4c45-93e2-0c358456be4f,0.0,Electricity
4f851838-51ea-4e97-8531-33a3a3c2340a,0.0,Electricity
4f88388e-a2c6-4ec3-b387-2f3ebccd7f0a,0.0,Electricity
4f91e5ae-1bd7-4ade-a84e-a91abbd706a3,0.0,Electricity
4f942133-bc1e-4807-98ab-bca856bd7a4e,0.0,Electricity
4f9537fa-0ed5-4888-829d-2b88b580879d,0.0,Electricity
4f9d2f41-85c0-4849-9327-33459392c425,0.0,Water Supply
4f9da8a9-36c5-4059-bbe9-321a6bfaf62a,0.0,Electricity
4fa7a25d-683d-4f64-8303-071c6e8bb725,0.0,Electricity
4fbb91db-914f-4262-be10-26b6943edb09,0.0,Electricity
4fca4efd-a98a-403e-8d58-ede32eb89bbc,0.0,Electricity
4ffb3105-867b-4f49-8bca-abba42bdee1e,0.0,Electricity
4ffb3b37-bac6-4207-b648-d01c9db69c2e,0.0,Electricity
501024a7-aec1-4987-8054-6379a438ba7f,0.0,Electricity
50103056-0b60-498e-86df-e9e01c7f4e24,0.0,Electricity
50285d96-eb9e-431c-9d8d-1dbf588a316c,0.0,Electricity
5031ec22-379a-414c-ace3-f90fdce9948a,0.0,Electricity
50333c30-ad76-4c45-b7be-125c4ad45151,0.0,Electricity
50359b52-8d45-432d-9167-7a6b70515e78,0.0,Electricity
503629c7-a4f5-4da6-95b0-bb014cf32663,0.0,Electricity
5055741d-4448-45b9-9536-d2342f8b561e,0.0,Proper Ventilation
50638233-77ff-476c-b48c-795b0ef2816d,0.0,Electricity
5084ec72-d9e8-4378-a565-6fc9b8172003,0.0,Electricity
508b461d-20e6-4fea-be60-70612dbf7df1,0.0,Water Supply
50ab6136-4faf-4ef6-b179-3cd54a4a7ad3,0.0,Electricity
50aee6a7-d470-457e-b650-ae81b0087682,0.0,Electricity
50bf6ceb-78b2-4ebb-9cdd-418c9c6beeac,0.0,Electricity
50ceb903-7220-4b16-aade-d17d864edbee,0.0,Electricity
50d3aca6-5833-4de1-b309-ad9c9a6bd1c8,0.0,Electricity
50d7e56a-f4f9-451a-8870-c380afb49e20,0.0,Electricity
50d9746d-2c98-4f81-b680-a6df1346e748,0.0,Electricity
50e5ae2c-ca0d-4522-b279-210b22179e1e,0.0,Electricity
50ee3b3e-4dfb-4886-a19b-4523ecca69c8,0.0,Electricity
50f913c6-9b75-4201-b437-d607002a89bd,0.0,Electricity
51044499-e059-4027-b9c2-f1fca8cb729b,0.0,Electricity
510890c8-c3ab-4c7d-8538-e84a7f4c8f0e,0.0,Electricity
5109dd39-fe6c-465f-b2e5-a74a25b28d82,0.0,Electricity
510dfdbd-0d20-4048-9961-abd8a09d23f3,0.0,Electricity
510f61d9-69a9-440d-97c8-bcd831b9196a,0.0,Electricity
51116185-0664-4dcd-8498-16766d036f33,0.0,Electricity
5115d1f0-7dae-4d9a-a76b-010ea5ebe5f2,0.0,Electricity
5126dab3-2822-4163-a014-a671d104b32d,0.0,Electricity
513250c7-47f8-45c6-bd9f-262da4a9ea1f,0.0,Electricity
5135f70f-8110-41fb-8868-47467f8917c1,0.0,Electricity
513b283a-cb21-476d-93cb-ccf2ab55e806,0.0,Electricity
513b2a5b-5550-4ccc-95b9-20b689cb5401,0.0,Electricity
514c571a-6d5a-4d8d-a3a0-f9d961701199,0.0,Water Supply
514fd307-2f28-484f-8b5e-e81bf336c8a2,0.0,Electricity
5153a752-65e6-4687-a872-ec2673b430cb,0.0,Electricity
516aec69-0c9b-4a8d-b405-2f4b026c68a3,0.0,Electricity
517185c7-20c4-406f-b900-270352c0fb48,0.0,Electricity
51752b1f-dff9-40f2-9ae9-55a5b5997cba,0.0,Electricity
517dc338-a1f2-451b-aa35-aa7c6d12b705,0.0,Electricity
51befea5-54f4-48be-93e8-5d5dbfb68f86,0.0,Water Supply
51c44b95-9c41-47c6-b540-eac4b3fb9c61,0.0,Electricity
51d5ada8-1edc-4311-a646-25cbfd4d7da6,0.0,Electricity
51d5f7f6-8dc4-48f2-b549-de10d030efcf,0.0,Electricity
51dda6b4-488b-4a11-9a8a-3ef3950aa3a0,0.0,Electricity
51e29902-fc85-47ac-8fff-dd05de1d4b82,0.0,Electricity
51e31cf3-efc5-4ebf-9506-e19543b9b3e2,0.0,Electricity
51f59dd0-a3df-479e-b7c0-9b4c9d6a5b3b,0.0,Electricity
52000d89-1c30-427d-a83e-7e6f197128b9,0.0,Electricity
5203256a-9a73-4550-b20a-0e9447cb1a95,0.0,Electricity
5206b004-efa6-416f-866f-2be029d99e72,0.0,Electricity
52073edb-3534-4d87-a3cd-159a908e0e09,0.0,Electricity
5213b605-bf29-45c9-98fd-f3518f05aab6,0.0,Electricity
5218d5f3-63f2-485f-afe5-c37b18065698,0.0,Electricity
521b4b41-9462-4e8a-a031-f73166ce911a,0.0,Electricity
523aa54d-9ff0-4824-92bf-2498ad548bfb,0.0,Electricity
523bf564-5aab-40b3-a165-ed492f9d6614,0.0,Electricity
52571192-45b5-4e8f-84f7-4632af8f2a56,0.0,Electricity
525885c7-ad74-48a8-bf63-12b822b3d1b7,0.0,Electricity
525c6a44-b7cf-4498-aea6-cd38064dd33a,0.0,Electricity
52643e3e-359c-4679-9aed-b590de83b996,0.0,Electricity
5292639d-173b-4568-9903-e08c2af029f7,0.0,Electricity
52958bf9-2d1c-4084-9b0d-0f75c542be97,0.0,Electricity
529660f3-8c63-4593-8331-96f456f29309,0.0,Electricity
529e7208-81da-4ff5-a269-109692735630,0.0,Electricity
52bf0f70-9f31-4650-a10a-190695461423,0.0,Electricity
52c75f87-9c8c-4b71-9bf8-fe9dda0e6dab,0.0,Electricity
52ebaaec-bcc5-4331-851e-fe03337ec10f,0.0,Electricity
530f3ded-f4bb-4b14-8738-28da8851185c,0.0,Electricity
531513a6-f4fd-43a6-abcb-6f2a87b6f8a2,0.0,Electricity
531b2c9c-4bcf-46a3-86f8-65a506210600,0.0,Electricity
5328f788-fd33-487a-b832-7987353401f6,0.0,Electricity
533924a9-d8dc-4c1d-b37a-292574af8563,0.0,Electricity
533db014-408a-4880-a1c6-9be8da3a795f,0.0,Electricity
5346043c-28f1-4b5d-b5ae-3b2d823b7051,0.0,Electricity
53497c10-b6ca-47fa-acd8-42e693a0402d,0.0,Electricity
534f3f84-5776-464e-9dbf-a2e7235e0ba2,0.0,Electricity
53537412-ba2b-40ec-b3d9-cf0287579e60,0.0,Electricity
537bcb42-72ec-49f1-93bd-88cf16afeea7,0.0,Electricity
5381dd94-6b7a-42e5-b028-de8980a5a0ab,0.0,Electricity
5397a658-24ca-4016-9bb7-4fa9c2f84585,0.0,Electricity
539d6463-0872-4a50-ae40-fcd7b906c489,0.0,Electricity
53a987f3-559e-4580-a921-b26f71761fee,0.0,Electricity
53aa9b4f-d2a8-4efe-8977-b36de4f4bbe4,0.0,Electricity
53b03819-72cb-4ca9-89ee-0532daca6b5c,0.0,Electricity
53b93642-af30-4516-880d-68fbab639f98,0.0,Electricity
53cfba6c-bf4d-4972-9e56-d010f7230c75,0.0,Electricity
53d60da1-b974-4bba-baab-e31459400362,0.0,Electricity
53e0a6aa-0ca6-4bf9-b26e-adc3e8f56b10,0.0,Electricity
53e69e64-a7d8-41ab-9d9b-e6d5fa80e0b7,0.0,Electricity
53eaa069-4180-4152-a897-036349fe8f96,0.0,Electricity
53f1110a-3a19-4b33-9fa9-8808e46a6cf2,0.0,Electricity
540c3ed5-ef81-4ecb-b061-6abe097b8c21,0.0,Electricity
54158aa5-a5a7-43b5-a6fb-a9de08131a76,0.0,Electricity
54209a31-24b2-4123-b7e0-6a720b59e31b,0.0,Electricity
54306de3-3fcd-4c52-a3c6-4368a2b36235,0.0,Electricity
543ccdb3-255e-4422-bd4e-862910c8521d,0.0,Water Supply
5441389d-633c-4698-adad-3c8cae4302b5,0.0,Electricity
54437abf-9e99-4cac-964a-447a1634cbd8,0.0,Electricity
5444644d-a3f6-4539-8db3-37969e551309,0.0,Electricity
544f1df9-5b94-4d82-bae5-ca38f6daf6ff,0.0,Water Supply
5450d22e-7245-4aca-b38e-6bd222a6798d,0.0,Electricity
5457fa70-585f-486c-9c54-b13352cd4102,0.0,Water Supply
545b326f-5f4e-4df9-b1ce-4f624c04722c,0.0,Electricity
54704cf8-e0fc-4f69-a194-db528f2ae9eb,0.0,Electricity
5477f962-0746-456f-b83c-720678f4f62d,0.0,Electricity
54863854-80d4-4d04-b20e-fd5b1bfdd235,0.0,Electricity
548f9758-488c-489d-9121-ed92758b1641,0.0,Electricity
5492ad1c-ffae-44a3-bea1-50b26d990698,0.0,Electricity
54955099-9d7b-464f-8dbb-af657ace2be3,0.0,Electricity
5496304e-76da-4868-b245-e69bdd422991,0.0,Electricity
54a1cd8c-aff1-4eca-872f-48893433621b,0.0,Electricity
54aab14f-4b47-4912-bf30-5b1eff36a8f5,0.0,Electricity
54b328aa-8c5d-4e1c-92e8-67cf1bf9dc49,0.0,Electricity
54b54c19-e0ac-4d83-b2ec-87615dce3961,0.0,Electricity
54b9ba47-2e7d-41cb-a30c-3f842689ed0d,0.0,Electricity
54c55580-1f10-4d61-a38f-63dab7579838,0.0,Electricity
54c77b6d-3d64-4f37-83e1-700d87e3e803,0.0,Electricity
54de3c7d-9ef3-41e2-8cd5-118b6fe9ec7a,0.0,Electricity
54dfa9f8-34d5-4504-946e-d775d4302fda,0.0,Electricity
54e6c4ed-393e-4dd5-8f1e-f7c9a891595e,0.0,Electricity
54f570d7-46b1-48b8-90e3-0a3cad9e0f16,0.0,Electricity
54f692bb-2fb9-475e-8896-740e57c1ae46,0.0,Electricity
54f7cd68-7ba4-4029-8a3b-eeb2ab38c11e,0.0,Electricity
54f9f21d-ecdb-4882-8b57-242ed4f3d6a6,0.0,Electricity
55083409-3147-457a-9338-4bdbdd94617d,0.0,Electricity
552a07fc-fa1a-4f38-9328-45074fa58761,0.0,Electricity
5559467d-3b4c-4401-b0d2-29c25abf836e,0.0,Electricity
5559b3ad-72d7-4742-8fe5-a2df018f4ac8,0.0,Electricity
5562734a-7bd6-4dab-9758-c31a4b3fb9a3,0.0,Electricity
5564d815-850b-45da-85cd-38eb2283c8a5,0.0,Electricity
55696214-abfe-456a-8102-d664d9609838,0.0,Electricity
556dc9ee-5837-4ee2-a078-ee7a53550cb3,0.0,Electricity
5577aa93-b82a-4100-898c-4d91796804a3,0.0,Electricity
557a494b-d7e2-4cca-bd3d-3ef1ac15461b,0.0,Electricity
557cea38-6867-4d51-ae21-297867c55535,0.0,Electricity
558dcf03-3ee9-48ee-b8dc-9a3e252226e3,0.0,Electricity
558ed936-f67d-4596-94e1-96163d7f5afb,0.0,Electricity
5591f74c-c597-4a51-b225-b029f326b7c5,0.0,Electricity
559997aa-b2ed-4f83-8dd9-7b62046525ce,0.0,Electricity
55a83aac-56ca-4864-9ed9-61399d5698b8,0.0,Electricity
55bd9169-4b3a-4e45-9e92-7f444e13ce8b,0.0,Water Supply
55c757a7-c899-4335-b25d-a23831787c5e,0.0,Electricity
55cc8079-74fb-4635-9430-9f9a2fd63ee3,0.0,Electricity
55d7700a-1a9d-4643-9d9c-9c1f094671cf,0.0,Electricity
55dfa5e0-7e85-4769-8f08-83ec83c229af,0.0,Electricity
55e1c3bb-3ccc-4bf8-9bce-24459d4860d2,0.0,Electricity
5607672e-819c-4782-80b0-95819186c35e,0.0,Electricity
56098fda-de90-4bbf-802f-36788d5b6a3e,0.0,Electricity
56106d0b-077d-48f7-8fa6-b256f9c8b6c4,0.0,Electricity
56170489-958b-4408-9c17-6a76c5aed159,0.0,Electricity
5619ad2f-56b9-4d2f-a7fe-91b83137ca8b,0.0,Electricity
562895fe-4b9e-400c-9593-998ab7fd4ea7,0.0,Electricity
562c2c8c-9a6c-4624-a25e-865f12e428c7,0.0,Electricity
5630bef0-6ac6-41ad-b4a7-330c1a0b2f34,0.0,Electricity
564c0993-38c3-40e6-a692-c7139bf686fe,0.0,Electricity
564ff79e-7f00-49ff-bf52-ea6669c55d9f,0.0,Electricity
56683bed-dfda-45dc-b88c-7954cfe3528e,0.0,Electricity
566daa1c-292c-4230-b256-5e0e16400607,0.0,Electricity
56761eb6-8655-497d-9be6-0d6b65a6dac1,0.0,Water Supply
5677f45d-cc35-4004-9cb4-16ea455a9877,0.0,Electricity
5693c8a6-f582-45a8-aac5-043f73926086,0.0,Electricity
569cc0b1-c9b1-4af0-aa16-3807e0497498,0.0,Electricity
56a9992d-14a2-4f99-868e-a54e467b1b13,0.0,Electricity
56ad9ac2-7caa-4fb5-8a40-32752f1a978c,0.0,Electricity
56badc82-762c-45dd-9005-e3c1fbb1ea78,0.0,Electricity
56df9697-9de0-4e30-b7c5-e1ab2165baa4,0.0,Electricity
56fa61bb-3621-4637-8cf3-e556b0176c46,0.0,Electricity
57059d23-a82c-4db8-8ba6-dfad65cb0224,0.0,Electricity
570a1129-2155-4799-8230-6fa7b9b7c0e7,0.0,Electricity
570e04fe-baa5-4db8-b4a0-0deff9550fdb,0.0,Electricity
57141afb-a7ee-4f46-bb40-0f9955ff62ec,0.0,Water Supply
57143571-97c3-459a-813b-b2b5f1b8fe8f,0.0,Electricity
57165494-3776-41e1-a912-27f241c6d907,0.0,Electricity
572dcc30-129f-4b23-a9d7-4532e1d39197,0.0,Electricity
573a42bc-4dc5-4882-9ce4-43aad5708cf0,0.0,Electricity
574747c9-b7d3-4f2b-90f0-2b3bba393bed,0.0,Electricity
574bf690-befa-4f2a-b156-0b206d90acb9,0.0,Electricity
57504865-8d17-4a94-a11a-296b37de7b93,0.0,Electricity
5751dc89-c5bc-4cf8-bca8-a1fa8b9ef94e,0.0,Electricity
5762915a-c11e-479f-a1c2-23e9f7f8190b,0.0,Electricity
5791287f-076b-47b3-ba3d-5f1dabbb7ccc,0.0,Electricity
57925d97-0c4f-4f66-9809-69d34ef9fa30,0.0,Electricity
579bd1d4-6556-4133-926a-763e73c8899d,0.0,Electricity
57af1e5a-771a-4c69-9abe-2708565de575,0.0,Electricity
57b75d99-c85a-4873-92ac-1819c8bbc624,0.0,Electricity
57bb649b-8e68-4e16-b002-393eee9a5ba5,0.0,Electricity
57f83dbf-0dd7-4c39-af6a-0df05b87289e,0.0,Electricity
57fa5c94-3d90-41f2-9a54-58a647875f68,0.0,Electricity
57fc021e-e744-4fb7-b785-deb0bbfa8537,0.0,Electricity
